controller_log_time,intersection_id,controller_device_id,response_time_ms,error_count,reboot_count,cpu_temp,spat_send_count,spat_fail_count,avg_latency_ms,comm_fail_count,connected_vehicle_count,severity,failure_event
2026-04-13 10:16:41,INT_001,CTRL_005,36.3,1,1,41.8,105,4,49.1,2,8,정상,0
2026-04-13 10:16:42,INT_005,CTRL_002,37.6,0,1,49.0,116,1,23.1,1,20,정상,0
2026-04-13 10:16:42,INT_001,CTRL_010,35.8,2,0,41.0,101,2,32.6,3,41,정상,0
2026-04-13 10:16:42,INT_005,CTRL_002,32.4,1,1,42.7,108,2,41.0,1,29,정상,0
2026-04-13 10:16:42,INT_003,CTRL_006,48.0,2,0,38.7,101,3,34.1,1,41,정상,0
2026-04-13 10:16:42,INT_001,CTRL_001,41.1,1,1,45.1,116,3,29.5,3,26,정상,0
2026-04-13 10:16:42,INT_003,CTRL_010,50.8,0,0,44.6,100,4,28.1,1,41,정상,0
2026-04-13 10:16:42,INT_001,CTRL_003,46.9,0,1,41.2,97,1,34.0,0,35,정상,0
2026-04-13 10:16:42,INT_004,CTRL_008,36.1,1,1,41.7,83,1,25.8,1,35,정상,0
2026-04-13 10:16:42,INT_005,CTRL_005,47.9,2,1,44.3,104,1,47.8,3,15,정상,0
2026-04-13 10:16:42,INT_001,CTRL_005,48.1,0,1,46.5,108,4,34.5,3,35,정상,0
2026-04-13 10:16:43,INT_001,CTRL_008,55.4,2,1,31.7,99,2,38.3,0,31,정상,0
2026-04-13 10:16:43,INT_001,CTRL_005,44.1,2,0,47.3,97,1,41.2,0,33,정상,0
2026-04-13 10:16:43,INT_002,CTRL_002,48.6,0,0,47.3,101,1,34.4,0,20,정상,0
2026-04-13 10:16:43,INT_002,CTRL_004,54.0,1,1,46.3,83,3,34.1,1,14,정상,0
2026-04-13 10:16:43,INT_005,CTRL_007,55.3,1,1,47.0,116,4,26.9,2,9,정상,0
2026-04-13 10:16:43,INT_002,CTRL_004,48.4,1,0,38.1,102,0,33.5,0,40,정상,0
2026-04-13 10:16:43,INT_002,CTRL_009,44.3,2,1,36.4,117,2,24.6,0,44,정상,0
2026-04-13 10:16:43,INT_005,CTRL_008,47.5,1,1,42.7,120,4,31.0,0,19,정상,0
2026-04-13 10:16:43,INT_003,CTRL_001,35.2,2,0,47.1,93,0,15.8,3,35,정상,0
2026-04-13 10:16:43,INT_005,CTRL_001,53.2,2,0,44.9,109,0,28.5,3,40,정상,0
2026-04-13 10:16:44,INT_005,CTRL_002,67.9,1,1,49.6,98,2,52.4,3,27,정상,0
2026-04-13 10:16:44,INT_005,CTRL_004,35.8,2,0,40.0,100,4,29.4,3,35,정상,0
2026-04-13 10:16:44,INT_001,CTRL_005,40.9,2,0,47.0,91,0,43.4,2,8,정상,0
2026-04-13 10:16:44,INT_003,CTRL_001,47.5,1,0,43.5,91,2,30.7,2,12,정상,0
2026-04-13 10:16:44,INT_001,CTRL_003,64.6,2,1,43.6,84,0,48.9,3,27,정상,0
2026-04-13 10:16:44,INT_001,CTRL_005,52.6,2,0,57.1,100,1,60.6,2,30,정상,0
2026-04-13 10:16:44,INT_005,CTRL_003,26.4,2,1,50.1,84,1,31.1,1,17,정상,0
2026-04-13 10:16:44,INT_001,CTRL_004,48.5,1,1,50.9,85,4,26.2,1,25,정상,0
2026-04-13 10:16:44,INT_004,CTRL_008,55.2,0,1,38.8,93,2,39.3,0,30,정상,0
2026-04-13 10:16:44,INT_005,CTRL_002,54.7,0,1,45.5,114,0,39.0,1,34,정상,0
2026-04-13 10:16:45,INT_002,CTRL_005,62.2,1,0,51.9,93,1,47.5,0,20,정상,0
2026-04-13 10:16:45,INT_005,CTRL_001,63.0,0,0,46.6,107,4,45.0,2,31,정상,0
2026-04-13 10:16:45,INT_002,CTRL_008,54.7,2,0,43.1,111,2,33.9,2,37,정상,0
2026-04-13 10:16:45,INT_002,CTRL_010,58.4,0,0,44.7,96,4,35.9,1,21,정상,0
2026-04-13 10:16:45,INT_001,CTRL_010,49.4,1,0,51.6,112,1,43.4,0,40,정상,0
2026-04-13 10:16:45,INT_002,CTRL_002,40.0,0,1,49.8,102,4,33.1,3,28,정상,0
2026-04-13 10:16:45,INT_001,CTRL_005,50.9,2,0,43.1,114,0,44.4,1,27,정상,0
2026-04-13 10:16:45,INT_003,CTRL_001,59.4,0,1,44.6,114,1,38.3,0,44,정상,0
2026-04-13 10:16:45,INT_005,CTRL_010,49.9,2,0,46.7,92,4,39.4,3,28,정상,0
2026-04-13 10:16:45,INT_005,CTRL_005,45.8,1,1,41.9,120,1,42.0,0,45,정상,0
2026-04-13 10:16:46,INT_001,CTRL_005,59.6,1,0,46.1,91,2,52.3,0,31,정상,0
2026-04-13 10:16:46,INT_002,CTRL_005,48.7,2,1,49.4,119,0,53.4,2,45,정상,0
2026-04-13 10:16:46,INT_005,CTRL_005,44.3,1,0,53.1,100,0,38.0,3,43,정상,0
2026-04-13 10:16:46,INT_002,CTRL_007,43.2,2,0,45.7,109,1,32.1,2,11,정상,0
2026-04-13 10:16:46,INT_001,CTRL_003,56.1,2,1,50.0,108,4,36.6,1,20,정상,0
2026-04-13 10:16:46,INT_002,CTRL_005,42.7,0,1,47.1,112,4,50.5,3,8,정상,0
2026-04-13 10:16:46,INT_004,CTRL_003,40.9,2,0,44.4,111,3,43.5,3,37,정상,0
2026-04-13 10:16:46,INT_002,CTRL_003,41.5,2,1,51.0,88,0,38.0,1,28,정상,0
2026-04-13 10:16:46,INT_001,CTRL_004,47.3,1,0,46.3,100,0,24.2,3,34,정상,0
2026-04-13 10:16:46,INT_001,CTRL_009,34.4,1,0,47.4,119,1,28.3,0,31,정상,0
2026-04-13 10:16:47,INT_003,CTRL_001,37.3,1,0,39.4,97,2,34.6,0,23,정상,0
2026-04-13 10:16:47,INT_001,CTRL_001,60.6,0,0,44.4,114,2,49.4,1,31,정상,0
2026-04-13 10:16:47,INT_004,CTRL_007,37.1,0,1,45.3,89,1,24.2,3,14,정상,0
2026-04-13 10:16:47,INT_002,CTRL_009,42.7,1,1,48.1,110,0,25.6,1,17,정상,0
2026-04-13 10:16:47,INT_001,CTRL_010,37.9,1,1,46.9,99,2,40.6,1,39,정상,0
2026-04-13 10:16:47,INT_005,CTRL_010,30.0,2,1,52.5,94,4,26.7,2,41,정상,0
2026-04-13 10:16:47,INT_005,CTRL_010,64.2,0,0,46.7,90,2,46.9,3,10,정상,0
2026-04-13 10:16:47,INT_001,CTRL_003,54.0,1,0,36.8,101,1,43.7,1,34,정상,0
2026-04-13 10:16:47,INT_003,CTRL_001,44.4,1,1,46.4,116,2,32.2,0,27,정상,0
2026-04-13 10:16:47,INT_005,CTRL_001,34.7,1,0,46.4,99,4,39.6,2,12,정상,0
2026-04-13 10:16:48,INT_001,CTRL_004,32.3,2,0,39.3,92,0,24.6,3,8,정상,0
2026-04-13 10:16:48,INT_001,CTRL_002,47.5,0,0,44.9,84,3,41.9,2,37,정상,0
2026-04-13 10:16:48,INT_002,CTRL_008,40.5,2,0,40.0,100,2,23.8,0,13,정상,0
2026-04-13 10:16:48,INT_004,CTRL_006,52.3,1,0,37.8,93,4,47.4,2,20,정상,0
2026-04-13 10:16:48,INT_003,CTRL_006,73.8,0,0,41.8,117,2,53.4,2,33,정상,0
2026-04-13 10:16:48,INT_005,CTRL_010,46.4,2,1,45.4,102,1,42.2,2,43,정상,0
2026-04-13 10:16:48,INT_003,CTRL_006,61.7,0,0,39.7,115,3,44.0,0,27,정상,0
2026-04-13 10:16:48,INT_001,CTRL_007,64.0,1,0,43.7,87,4,40.2,1,39,정상,0
2026-04-13 10:16:48,INT_003,CTRL_002,56.9,1,1,46.3,109,3,57.2,2,8,정상,0
2026-04-13 10:16:48,INT_002,CTRL_003,29.6,2,0,49.2,85,2,52.8,0,39,정상,0
2026-04-13 10:16:49,INT_002,CTRL_005,63.6,2,0,52.0,100,1,50.9,1,12,정상,0
2026-04-13 10:16:49,INT_004,CTRL_010,67.6,1,1,40.0,111,1,46.5,3,26,정상,0
2026-04-13 10:16:49,INT_004,CTRL_007,36.6,1,0,48.3,89,3,33.9,1,17,정상,0
2026-04-13 10:16:49,INT_001,CTRL_004,26.1,1,1,38.4,108,4,21.8,0,17,정상,0
2026-04-13 10:16:49,INT_005,CTRL_005,63.0,0,0,47.4,94,2,58.0,3,13,정상,0
2026-04-13 10:16:49,INT_005,CTRL_005,60.4,2,0,47.3,105,2,63.6,1,26,정상,0
2026-04-13 10:16:49,INT_001,CTRL_002,53.3,0,1,45.1,100,1,48.2,3,30,정상,0
2026-04-13 10:16:49,INT_002,CTRL_008,35.9,1,1,44.9,107,1,19.9,2,27,정상,0
2026-04-13 10:16:49,INT_001,CTRL_004,68.6,1,0,43.3,110,4,46.3,1,31,정상,0
2026-04-13 10:16:49,INT_002,CTRL_008,34.9,2,0,40.3,82,2,23.8,2,34,정상,0
2026-04-13 10:16:50,INT_002,CTRL_004,43.7,0,0,40.9,84,1,33.7,3,41,정상,0
2026-04-13 10:16:50,INT_003,CTRL_009,46.6,2,0,45.3,88,4,34.8,1,30,정상,0
2026-04-13 10:16:50,INT_002,CTRL_001,29.0,2,1,42.5,92,2,37.6,0,25,정상,0
2026-04-13 10:16:50,INT_003,CTRL_006,51.7,1,1,46.8,100,1,38.9,2,30,정상,0
2026-04-13 10:16:50,INT_004,CTRL_002,43.5,0,0,41.0,93,4,45.7,1,30,정상,0
2026-04-13 10:16:50,INT_001,CTRL_009,51.4,0,0,45.1,83,1,40.5,0,19,정상,0
2026-04-13 10:16:50,INT_001,CTRL_002,41.7,1,0,43.3,99,4,54.0,2,34,정상,0
2026-04-13 10:16:50,INT_003,CTRL_003,49.8,0,1,47.1,87,1,39.3,0,34,정상,0
2026-04-13 10:16:50,INT_004,CTRL_004,33.3,2,1,42.0,101,0,27.4,2,21,정상,0
2026-04-13 10:16:50,INT_003,CTRL_009,29.7,0,1,41.9,117,2,32.6,2,9,정상,0
2026-04-13 10:16:51,INT_001,CTRL_006,57.8,2,1,43.3,120,1,41.1,2,22,정상,0
2026-04-13 10:16:51,INT_001,CTRL_006,29.6,0,1,44.4,87,4,41.9,2,37,정상,0
2026-04-13 10:16:51,INT_002,CTRL_007,55.0,1,0,40.0,107,4,44.4,0,32,정상,0
2026-04-13 10:16:51,INT_001,CTRL_003,47.3,2,1,42.4,114,3,51.7,1,22,정상,0
2026-04-13 10:16:51,INT_003,CTRL_007,30.9,0,0,45.4,84,0,36.2,3,34,정상,0
2026-04-13 10:16:51,INT_005,CTRL_004,36.9,0,0,43.3,83,2,26.2,3,14,정상,0
2026-04-13 10:16:51,INT_002,CTRL_007,46.4,1,0,45.6,105,0,29.6,1,13,정상,0
2026-04-13 10:16:51,INT_005,CTRL_003,71.5,2,1,47.7,115,1,51.8,0,19,정상,0
2026-04-13 10:16:51,INT_002,CTRL_007,49.1,0,1,40.5,108,4,25.6,3,38,정상,0
2026-04-13 10:16:51,INT_001,CTRL_004,42.1,1,1,43.9,116,4,29.9,1,25,정상,0
2026-04-13 10:16:52,INT_003,CTRL_003,35.4,1,0,42.5,106,2,36.8,1,42,정상,0
2026-04-13 10:16:52,INT_005,CTRL_002,30.8,2,1,45.6,85,2,40.9,0,32,정상,0
2026-04-13 10:16:52,INT_001,CTRL_004,35.6,1,0,40.9,95,3,30.4,0,24,정상,0
2026-04-13 10:16:52,INT_004,CTRL_006,55.1,2,0,40.4,112,3,48.6,3,41,정상,0
2026-04-13 10:16:52,INT_004,CTRL_002,42.0,0,1,43.9,119,4,39.3,3,45,정상,0
2026-04-13 10:16:52,INT_001,CTRL_003,48.9,1,1,46.7,89,2,43.0,3,8,정상,0
2026-04-13 10:16:52,INT_004,CTRL_007,30.1,0,1,44.4,88,4,47.4,1,17,정상,0
2026-04-13 10:16:52,INT_001,CTRL_003,51.4,1,0,44.1,89,1,44.9,1,41,정상,0
2026-04-13 10:16:52,INT_004,CTRL_008,58.1,2,0,46.0,82,4,29.8,2,39,정상,0
2026-04-13 10:16:52,INT_004,CTRL_001,50.9,2,1,42.8,107,4,37.2,3,26,정상,0
2026-04-13 10:16:53,INT_004,CTRL_001,40.6,0,0,49.6,100,2,38.6,2,8,정상,0
2026-04-13 10:16:53,INT_005,CTRL_010,42.2,1,1,43.3,93,1,32.5,1,40,정상,0
2026-04-13 10:16:53,INT_001,CTRL_006,58.7,0,1,44.2,87,4,44.7,3,22,정상,0
2026-04-13 10:16:53,INT_001,CTRL_007,52.0,1,0,41.6,96,0,42.5,0,30,정상,0
2026-04-13 10:16:53,INT_003,CTRL_008,50.6,2,0,42.1,93,2,36.4,2,31,정상,0
2026-04-13 10:16:53,INT_005,CTRL_008,37.6,1,0,48.3,120,3,43.7,1,17,정상,0
2026-04-13 10:16:53,INT_003,CTRL_009,49.1,2,0,47.2,104,1,28.6,1,36,정상,0
2026-04-13 10:16:53,INT_003,CTRL_001,44.8,0,1,45.1,94,3,32.7,0,31,정상,0
2026-04-13 10:16:53,INT_002,CTRL_001,42.7,1,1,42.2,87,2,34.7,0,35,정상,0
2026-04-13 10:16:53,INT_003,CTRL_008,62.8,1,1,44.2,91,2,37.0,1,30,정상,0
2026-04-13 10:16:54,INT_004,CTRL_008,40.1,2,0,46.1,85,4,32.2,2,40,정상,0
2026-04-13 10:16:54,INT_005,CTRL_010,32.8,1,1,51.2,113,2,44.8,0,41,정상,0
2026-04-13 10:16:54,INT_001,CTRL_008,50.9,2,1,46.9,111,2,39.8,0,21,정상,0
2026-04-13 10:16:54,INT_005,CTRL_006,47.1,1,1,43.5,120,0,42.8,1,32,정상,0
2026-04-13 10:16:54,INT_004,CTRL_005,37.9,1,1,44.5,105,3,51.6,0,39,정상,0
2026-04-13 10:16:54,INT_003,CTRL_006,50.4,0,0,49.2,115,4,54.4,2,31,정상,0
2026-04-13 10:16:54,INT_003,CTRL_009,46.8,0,1,41.3,108,2,39.6,3,15,정상,0
2026-04-13 10:16:54,INT_005,CTRL_007,53.0,2,1,51.7,92,2,53.1,2,8,정상,0
2026-04-13 10:16:54,INT_003,CTRL_004,51.2,2,1,40.3,86,4,40.3,0,24,정상,0
2026-04-13 10:16:54,INT_005,CTRL_001,68.2,1,0,44.4,105,3,56.2,3,34,정상,0
2026-04-13 10:16:55,INT_004,CTRL_003,57.8,2,1,45.6,109,1,46.4,3,20,정상,0
2026-04-13 10:16:55,INT_002,CTRL_006,37.9,0,1,51.0,106,4,47.1,2,29,정상,0
2026-04-13 10:16:55,INT_004,CTRL_001,42.8,0,1,43.1,110,3,39.6,3,28,정상,0
2026-04-13 10:16:55,INT_001,CTRL_002,41.6,2,0,48.0,106,1,40.7,3,30,정상,0
2026-04-13 10:16:55,INT_003,CTRL_008,38.4,0,1,50.0,112,3,30.8,2,34,정상,0
2026-04-13 10:16:55,INT_005,CTRL_010,52.2,2,1,44.5,103,1,41.0,0,13,정상,0
2026-04-13 10:16:55,INT_005,CTRL_009,55.3,1,1,41.3,117,3,44.6,3,10,정상,0
2026-04-13 10:16:55,INT_001,CTRL_007,47.7,0,0,41.9,98,3,40.6,2,26,정상,0
2026-04-13 10:16:55,INT_002,CTRL_008,41.6,0,1,47.2,100,4,30.8,3,37,정상,0
2026-04-13 10:16:55,INT_005,CTRL_007,61.8,2,1,47.2,93,0,35.3,0,33,정상,0
2026-04-13 10:16:56,INT_002,CTRL_007,41.4,2,0,44.9,105,0,30.2,2,10,정상,0
2026-04-13 10:16:56,INT_001,CTRL_004,27.0,1,0,48.7,88,3,35.6,3,26,정상,0
2026-04-13 10:16:56,INT_003,CTRL_008,54.3,2,0,47.3,89,2,45.7,1,11,정상,0
2026-04-13 10:16:56,INT_002,CTRL_009,46.9,0,0,41.8,100,3,36.8,3,34,정상,0
2026-04-13 10:16:56,INT_005,CTRL_007,59.0,1,1,48.4,106,0,41.8,1,29,정상,0
2026-04-13 10:16:56,INT_002,CTRL_005,54.1,2,0,52.2,86,3,38.3,0,34,정상,0
2026-04-13 10:16:56,INT_001,CTRL_003,43.7,1,1,40.1,95,0,51.8,2,9,정상,0
2026-04-13 10:16:56,INT_005,CTRL_001,52.1,0,1,43.0,113,4,47.7,3,30,정상,0
2026-04-13 10:16:56,INT_005,CTRL_004,39.2,0,0,47.3,99,4,38.6,2,24,정상,0
2026-04-13 10:16:56,INT_005,CTRL_001,68.7,2,1,50.5,115,2,53.1,3,28,정상,0
2026-04-13 10:16:57,INT_003,CTRL_008,50.2,0,0,51.5,120,0,43.9,3,27,정상,0
2026-04-13 10:16:57,INT_003,CTRL_010,50.2,0,0,39.7,106,2,42.7,3,19,정상,0
2026-04-13 10:16:57,INT_003,CTRL_001,51.1,2,0,44.0,115,1,57.6,1,37,정상,0
2026-04-13 10:16:57,INT_004,CTRL_007,54.7,0,1,38.9,112,0,42.3,2,8,정상,0
2026-04-13 10:16:57,INT_002,CTRL_001,52.3,2,1,39.9,89,1,35.3,0,13,정상,0
2026-04-13 10:16:57,INT_003,CTRL_009,54.2,1,0,46.8,101,0,38.2,0,14,정상,0
2026-04-13 10:16:57,INT_001,CTRL_004,38.6,1,1,48.5,105,3,33.5,2,16,정상,0
2026-04-13 10:16:57,INT_005,CTRL_006,54.9,0,1,46.3,95,3,53.8,1,40,정상,0
2026-04-13 10:16:57,INT_004,CTRL_007,51.1,2,0,41.1,117,2,41.3,3,23,정상,0
2026-04-13 10:16:57,INT_005,CTRL_010,44.5,0,1,43.0,117,0,47.5,3,38,정상,0
2026-04-13 10:16:58,INT_003,CTRL_010,63.7,2,0,50.8,99,3,45.3,3,22,정상,0
2026-04-13 10:16:58,INT_001,CTRL_002,60.7,1,1,50.5,108,1,62.5,0,27,정상,0
2026-04-13 10:16:58,INT_003,CTRL_004,44.8,0,0,45.5,98,0,34.0,3,11,정상,0
2026-04-13 10:16:58,INT_003,CTRL_007,61.1,1,0,49.1,103,1,43.3,3,19,정상,0
2026-04-13 10:16:58,INT_003,CTRL_005,46.8,2,0,49.0,113,3,45.6,2,44,정상,0
2026-04-13 10:16:58,INT_001,CTRL_002,46.1,0,0,46.5,95,3,43.3,2,24,정상,0
2026-04-13 10:16:58,INT_004,CTRL_001,43.6,0,0,50.9,91,2,52.1,0,16,정상,0
2026-04-13 10:16:58,INT_003,CTRL_008,50.5,0,0,46.3,119,3,44.9,3,32,정상,0
2026-04-13 10:16:58,INT_001,CTRL_005,54.7,2,0,49.0,82,2,51.0,0,30,정상,0
2026-04-13 10:16:58,INT_001,CTRL_004,57.7,1,0,45.5,82,0,36.5,2,39,정상,0
2026-04-13 10:16:59,INT_003,CTRL_004,26.6,1,0,40.1,120,2,43.6,2,42,정상,0
2026-04-13 10:16:59,INT_003,CTRL_001,54.1,0,1,41.1,116,1,53.5,1,30,정상,0
2026-04-13 10:16:59,INT_005,CTRL_006,50.2,2,0,42.4,113,1,46.7,3,13,정상,0
2026-04-13 10:16:59,INT_002,CTRL_007,52.4,2,0,51.4,92,3,55.5,0,31,정상,0
2026-04-13 10:16:59,INT_004,CTRL_005,50.2,1,1,49.5,85,4,58.7,2,43,정상,0
2026-04-13 10:16:59,INT_001,CTRL_002,42.6,2,0,49.0,82,4,54.6,1,30,정상,0
2026-04-13 10:16:59,INT_004,CTRL_001,41.2,2,1,49.3,120,3,41.5,3,24,정상,0
2026-04-13 10:16:59,INT_001,CTRL_006,51.7,1,1,48.4,113,4,52.4,1,28,정상,0
2026-04-13 10:16:59,INT_002,CTRL_003,54.5,1,1,49.4,98,3,49.8,0,18,정상,0
2026-04-13 10:16:59,INT_003,CTRL_002,50.0,0,0,49.3,109,3,43.4,2,9,정상,0
2026-04-13 10:17:00,INT_003,CTRL_002,35.7,2,0,43.6,105,3,49.6,2,13,정상,0
2026-04-13 10:17:00,INT_002,CTRL_004,39.6,0,0,41.7,112,0,39.7,1,28,정상,0
2026-04-13 10:17:00,INT_001,CTRL_002,47.6,1,0,52.6,101,2,56.6,3,39,정상,0
2026-04-13 10:17:00,INT_003,CTRL_002,32.2,0,1,49.9,99,4,54.1,3,45,정상,0
2026-04-13 10:17:00,INT_005,CTRL_004,58.2,1,0,51.3,99,2,40.7,0,13,정상,0
2026-04-13 10:17:00,INT_005,CTRL_006,43.2,1,0,43.3,92,1,51.6,2,39,정상,0
2026-04-13 10:17:00,INT_003,CTRL_006,57.9,1,1,51.0,107,4,44.6,1,10,정상,0
2026-04-13 10:17:00,INT_005,CTRL_004,57.2,1,1,43.5,108,2,51.3,1,25,정상,0
2026-04-13 10:17:00,INT_004,CTRL_004,54.8,0,1,41.9,95,2,43.3,2,14,정상,0
2026-04-13 10:17:00,INT_003,CTRL_004,43.7,2,1,48.0,119,3,38.3,2,16,정상,0
2026-04-13 10:17:01,INT_002,CTRL_006,38.2,0,0,46.7,120,3,52.1,3,8,정상,0
2026-04-13 10:17:01,INT_005,CTRL_003,62.5,1,0,51.9,99,3,67.6,2,25,정상,0
2026-04-13 10:17:01,INT_004,CTRL_004,56.2,0,0,47.2,83,1,46.2,3,17,정상,0
2026-04-13 10:17:01,INT_005,CTRL_005,50.0,0,1,47.8,103,4,46.8,2,10,정상,0
2026-04-13 10:17:01,INT_001,CTRL_006,50.7,1,1,46.6,92,4,51.0,1,25,정상,0
2026-04-13 10:17:01,INT_003,CTRL_004,44.3,1,0,39.9,101,0,47.7,2,14,정상,0
2026-04-13 10:17:01,INT_005,CTRL_008,51.4,0,1,49.6,87,4,43.8,1,38,정상,0
2026-04-13 10:17:01,INT_001,CTRL_006,41.6,0,1,48.4,114,4,42.3,3,26,정상,0
2026-04-13 10:17:01,INT_002,CTRL_010,40.4,1,1,44.7,109,3,38.5,3,12,정상,0
2026-04-13 10:17:01,INT_002,CTRL_007,60.9,0,0,46.4,99,3,52.3,3,35,정상,0
2026-04-13 10:17:02,INT_005,CTRL_005,54.1,2,1,51.0,109,1,56.8,2,33,정상,0
2026-04-13 10:17:02,INT_005,CTRL_002,45.5,0,0,46.9,91,3,48.0,0,30,정상,0
2026-04-13 10:17:02,INT_001,CTRL_010,60.1,0,0,46.4,117,1,46.6,2,35,정상,0
2026-04-13 10:17:02,INT_002,CTRL_004,58.6,1,1,46.1,95,3,44.1,0,21,정상,0
2026-04-13 10:17:02,INT_005,CTRL_007,58.1,0,0,49.2,99,2,40.2,0,30,정상,0
2026-04-13 10:17:02,INT_002,CTRL_003,55.2,1,1,55.8,109,1,50.6,1,25,정상,0
2026-04-13 10:17:02,INT_001,CTRL_008,45.2,2,1,40.0,100,3,34.9,3,18,정상,0
2026-04-13 10:17:02,INT_001,CTRL_009,60.7,1,1,47.4,87,3,49.3,3,41,정상,0
2026-04-13 10:17:02,INT_001,CTRL_008,61.3,2,0,42.0,116,0,48.0,0,20,정상,0
2026-04-13 10:17:02,INT_004,CTRL_008,46.5,2,0,45.6,90,4,36.8,0,43,정상,0
2026-04-13 10:17:03,INT_002,CTRL_001,48.8,1,1,45.8,120,3,49.8,3,29,정상,0
2026-04-13 10:17:03,INT_005,CTRL_001,55.9,1,1,46.7,88,3,41.8,1,39,정상,0
2026-04-13 10:17:03,INT_001,CTRL_001,27.0,1,0,57.8,109,3,44.3,2,9,정상,0
2026-04-13 10:17:03,INT_001,CTRL_010,56.5,0,1,48.0,86,3,44.5,3,44,정상,0
2026-04-13 10:17:03,INT_002,CTRL_003,61.2,1,1,46.2,114,0,54.1,1,11,정상,0
2026-04-13 10:17:03,INT_004,CTRL_001,40.2,1,1,44.2,118,2,56.5,0,11,정상,0
2026-04-13 10:17:03,INT_003,CTRL_003,46.9,1,0,53.2,90,3,58.8,3,14,정상,0
2026-04-13 10:17:03,INT_004,CTRL_005,33.9,1,1,48.9,108,1,47.4,1,23,정상,0
2026-04-13 10:17:03,INT_005,CTRL_009,52.1,2,0,41.3,106,0,41.0,2,25,정상,0
2026-04-13 10:17:03,INT_002,CTRL_003,49.3,2,0,49.1,107,2,51.3,0,28,정상,0
2026-04-13 10:17:04,INT_005,CTRL_009,64.8,1,1,45.1,109,4,44.0,2,25,정상,0
2026-04-13 10:17:04,INT_003,CTRL_010,48.1,1,0,50.3,96,4,47.9,1,19,정상,0
2026-04-13 10:17:04,INT_001,CTRL_006,48.0,0,1,44.4,118,3,48.4,1,22,정상,0
2026-04-13 10:17:04,INT_003,CTRL_003,42.2,1,1,47.9,84,4,51.6,0,34,정상,0
2026-04-13 10:17:04,INT_003,CTRL_006,41.0,0,1,48.2,97,4,52.7,0,41,정상,0
